race_type,race,race_precincts_reported,race_total_precincts,race_yes_votes,race_no_votes,county_name,fips,county_reporting_precincts,county_total_precincts,party,candidate_id,candidate_name,county_yes_votes,county_no_votes
State Senate,State Senator - District 12,0,154,526245,0,Putnam,171,0,8,Republican,750074418,Dan Hegeman,35088,(null)
State Senate,State Senator - District 12,0,154,526245,0,Sullivan,211,0,14,Republican,750074418,Dan Hegeman,35089,(null)
State Senate,State Senator - District 12,0,154,526245,0,Worth,227,0,8,Republican,750074418,Dan Hegeman,35090,(null)
State Senate,State Senator - District 14,0,113,70183,0,St. Louis,189,0,113,Democratic,750074539,Maria N. Chappelle-Nadal,35091,(null)
State Senate,State Senator - District 14,0,113,70183,0,St. Louis,189,0,113,Write-in,750075918,Christine LaPorta,35092,(null)
State Senate,State Senator - District 16,0,73,175475,0,Camden,029,0,25,Republican,750074390,Dan Brown,35093,(null)
State Senate,State Senator - District 16,0,73,175475,0,Crawford,055,0,9,Republican,750074390,Dan Brown,35094,(null)
State Senate,State Senator - District 16,0,73,175475,0,Dent,065,0,9,Republican,750074390,Dan Brown,35095,(null)
State Senate,State Senator - District 16,0,73,175475,0,Phelps,161,0,20,Republican,750074390,Dan Brown,35096,(null)
State Senate,State Senator - District 16,0,73,175475,0,Pulaski,169,0,10,Republican,750074390,Dan Brown,35097,(null)
State Senate,State Senator - District 18,0,147,491463,0,Adair,001,0,11,Republican,750074308,Brian Munzlinger,35098,(null)
State Senate,State Senator - District 18,0,147,491463,0,Chariton,041,0,13,Republican,750074308,Brian Munzlinger,35099,(null)
State Senate,State Senator - District 18,0,147,491463,0,Clark,045,0,7,Republican,750074308,Brian Munzlinger,35100,(null)
State Senate,State Senator - District 18,0,147,491463,0,Knox,103,0,7,Republican,750074308,Brian Munzlinger,35101,(null)
State Senate,State Senator - District 18,0,147,491463,0,Lewis,111,0,7,Republican,750074308,Brian Munzlinger,35102,(null)
State Senate,State Senator - District 18,0,147,491463,0,Linn,115,0,14,Republican,750074308,Brian Munzlinger,35103,(null)
State Senate,State Senator - District 18,0,147,491463,0,Macon,121,0,12,Republican,750074308,Brian Munzlinger,35104,(null)
State Senate,State Senator - District 18,0,147,491463,0,Marion,127,0,17,Republican,750074308,Brian Munzlinger,35105,(null)
State Senate,State Senator - District 18,0,147,491463,0,Pike,163,0,15,Republican,750074308,Brian Munzlinger,35106,(null)
State Senate,State Senator - District 18,0,147,491463,0,Ralls,173,0,8,Republican,750074308,Brian Munzlinger,35107,(null)
State Senate,State Senator - District 18,0,147,491463,0,Randolph,175,0,15,Republican,750074308,Brian Munzlinger,35108,(null)
State Senate,State Senator - District 18,0,147,491463,0,Schuyler,197,0,6,Republican,750074308,Brian Munzlinger,35109,(null)
State Senate,State Senator - District 18,0,147,491463,0,Scotland,199,0,8,Republican,750074308,Brian Munzlinger,35110,(null)
State Senate,State Senator - District 18,0,147,491463,0,Shelby,205,0,7,Republican,750074308,Brian Munzlinger,35111,(null)
State Senate,State Senator - District 20,0,60,70225,0,Christian,043,0,27,Republican,750074348,Jay Wasson,35112,(null)
State Senate,State Senator - District 20,0,60,70225,0,Greene,077,0,33,Republican,750074348,Jay Wasson,35113,(null)
State Senate,State Senator - District 22,0,44,70229,0,Jefferson,099,0,44,Democratic,750074500,Jeff Roorda,35114,(null)
State Senate,State Senator - District 22,0,44,70229,0,Jefferson,099,0,44,Republican,750074501,Paul Wieland,35115,(null)
State Senate,State Senator - District 24,0,160,105351,0,St. Louis,189,0,160,Democratic,750074577,Jill Schupp,35116,(null)
State Senate,State Senator - District 24,0,160,105351,0,St. Louis,189,0,160,Republican,750074578,John R. Ashcroft,35117,(null)
State Senate,State Senator - District 24,0,160,105351,0,St. Louis,189,0,160,Libertarian,750074579,Jim Higgins,35118,(null)
State Senate,State Senator - District 26,0,103,140482,0,Franklin,071,0,51,Democratic,750074502,Lloyd Klinedinst,35119,(null)
State Senate,State Senator - District 26,0,103,140482,0,Franklin,071,0,51,Republican,750074503,Dave Schatz,35120,(null)
State Senate,State Senator - District 26,0,103,140482,0,St. Louis,189,0,52,Democratic,750074502,Lloyd Klinedinst,35121,(null)
State Senate,State Senator - District 26,0,103,140482,0,St. Louis,189,0,52,Republican,750074503,Dave Schatz,35122,(null)
State Senate,State Senator - District 28,0,110,281012,0,Benton,015,0,8,Republican,750074580,Mike Parson,35123,(null)
State Senate,State Senator - District 28,0,110,281012,0,Cedar,039,0,10,Republican,750074580,Mike Parson,35124,(null)
State Senate,State Senator - District 28,0,110,281012,0,Dallas,059,0,13,Republican,750074580,Mike Parson,35125,(null)
State Senate,State Senator - District 28,0,110,281012,0,Hickory,085,0,10,Republican,750074580,Mike Parson,35126,(null)
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Bollinger,017,0,14,Ballot Issues,750006199,Constitutional Amendment 3,36930,36931
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Pike,163,0,15,Ballot Issues,750006199,Constitutional Amendment 3,37078,37079
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Dunklin,069,0,19,Ballot Issues,750006200,Constitutional Amendment 6,37214,37215
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,St. Clair,185,0,10,Ballot Issues,750006200,Constitutional Amendment 6,37344,37345
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Jasper,097,0,47,Ballot Issues,750006201,Constitutional Amendment 10,37474,37475
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Webster,225,0,14,Ballot Issues,750006201,Constitutional Amendment 10,37604,37605
State Senate,State Senator - District 28,0,110,281012,0,Laclede,105,0,17,Republican,750074580,Mike Parson,35127,(null)
State Senate,State Senator - District 28,0,110,281012,0,Pettis,159,0,20,Republican,750074580,Mike Parson,35128,(null)
State Senate,State Senator - District 28,0,110,281012,0,Polk,167,0,22,Republican,750074580,Mike Parson,35129,(null)
State Senate,State Senator - District 28,0,110,281012,0,St. Clair,185,0,10,Republican,750074580,Mike Parson,35130,(null)
State Senate,State Senator - District 30,0,52,35131,0,Greene,077,0,52,Republican,750074443,Bob Dixon,35131,(null)
State Senate,State Senator - District 32,0,80,105399,0,Dade,057,0,9,Republican,750074391,Ron Richard,35132,(null)
State Senate,State Senator - District 32,0,80,105399,0,Jasper,097,0,47,Republican,750074391,Ron Richard,35133,(null)
State Senate,State Senator - District 32,0,80,105399,0,Newton,145,0,24,Republican,750074391,Ron Richard,35134,(null)
State Senate,State Senator - District 34,0,56,140546,0,Buchanan,021,0,27,Democratic,750074349,Robert Stuber,35135,(null)
State Senate,State Senator - District 34,0,56,140546,0,Buchanan,021,0,27,Republican,750074350,Rob Schaaf,35136,(null)
State Senate,State Senator - District 34,0,56,140546,0,Platte,165,0,29,Democratic,750074349,Robert Stuber,35137,(null)
State Senate,State Senator - District 34,0,56,140546,0,Platte,165,0,29,Republican,750074350,Rob Schaaf,35138,(null)
State House,State Representative - District 1,0,39,281140,0,Atchison,005,0,6,Democratic,750074490,Robert Ritterbusch,35139,(null)
State House,State Representative - District 1,0,39,281140,0,Atchison,005,0,6,Republican,750074489,Allen Andrews,35140,(null)
State House,State Representative - District 1,0,39,281140,0,Holt,087,0,7,Democratic,750074490,Robert Ritterbusch,35141,(null)
State House,State Representative - District 1,0,39,281140,0,Holt,087,0,7,Republican,750074489,Allen Andrews,35142,(null)
State House,State Representative - District 1,0,39,281140,0,Nodaway,147,0,18,Democratic,750074490,Robert Ritterbusch,35143,(null)
State House,State Representative - District 1,0,39,281140,0,Nodaway,147,0,18,Republican,750074489,Allen Andrews,35144,(null)
State House,State Representative - District 1,0,39,281140,0,Worth,227,0,8,Democratic,750074490,Robert Ritterbusch,35145,(null)
State House,State Representative - District 1,0,39,281140,0,Worth,227,0,8,Republican,750074489,Allen Andrews,35146,(null)
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Boone,019,0,59,Ballot Issues,750006199,Constitutional Amendment 3,36932,36933
State House,State Representative - District 2,0,37,281204,0,Daviess,061,0,7,Democratic,750074525,Mike Waltemath,35147,(null)
State House,State Representative - District 2,0,37,281204,0,Daviess,061,0,7,Republican,750074526,J. Eggleston,35148,(null)
State House,State Representative - District 2,0,37,281204,0,De Kalb,063,0,9,Democratic,750074525,Mike Waltemath,35149,(null)
State House,State Representative - District 2,0,37,281204,0,De Kalb,063,0,9,Republican,750074526,J. Eggleston,35150,(null)
State House,State Representative - District 2,0,37,281204,0,Gentry,075,0,11,Democratic,750074525,Mike Waltemath,35151,(null)
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Platte,165,0,30,Ballot Issues,750006199,Constitutional Amendment 3,37080,37081
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,Franklin,071,0,51,Ballot Issues,750006200,Constitutional Amendment 6,37216,37217
Ballot Issues,Constitutional Amendment 6,0,3327,4322276,4322392,St. Francois,187,0,23,Ballot Issues,750006200,Constitutional Amendment 6,37346,37347
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Jefferson,099,0,57,Ballot Issues,750006201,Constitutional Amendment 10,37476,37477
Ballot Issues,Constitutional Amendment 10,0,3327,4349188,4349304,Worth,227,0,8,Ballot Issues,750006201,Constitutional Amendment 10,37606,37607
State House,State Representative - District 2,0,37,281204,0,Gentry,075,0,11,Republican,750074526,J. Eggleston,35152,(null)
State House,State Representative - District 2,0,37,281204,0,Harrison,081,0,10,Democratic,750074525,Mike Waltemath,35153,(null)
State House,State Representative - District 2,0,37,281204,0,Harrison,081,0,10,Republican,750074526,J. Eggleston,35154,(null)
State House,State Representative - District 3,0,42,140626,0,Adair,001,0,10,Republican,750074426,Nate Walker,35155,(null)
State House,State Representative - District 3,0,42,140626,0,Mercer,129,0,10,Republican,750074426,Nate Walker,35156,(null)
State House,State Representative - District 3,0,42,140626,0,Putnam,171,0,8,Republican,750074426,Nate Walker,35157,(null)
State House,State Representative - District 3,0,42,140626,0,Sullivan,211,0,14,Republican,750074426,Nate Walker,35158,(null)
State House,State Representative - District 4,0,39,210969,0,Adair,001,0,4,Republican,750074342,Craig Redmon,35159,(null)
State House,State Representative - District 4,0,39,210969,0,Clark,045,0,7,Republican,750074342,Craig Redmon,35160,(null)
State House,State Representative - District 4,0,39,210969,0,Knox,103,0,7,Republican,750074342,Craig Redmon,35161,(null)
State House,State Representative - District 4,0,39,210969,0,Lewis,111,0,7,Republican,750074342,Craig Redmon,35162,(null)
State House,State Representative - District 4,0,39,210969,0,Schuyler,197,0,6,Republican,750074342,Craig Redmon,35163,(null)
State House,State Representative - District 4,0,39,210969,0,Scotland,199,0,8,Republican,750074342,Craig Redmon,35164,(null)
State House,State Representative - District 5,0,29,211005,0,Marion,127,0,17,Democratic,750074491,C. LeRoy Deichman,35165,(null)
State House,State Representative - District 5,0,29,211005,0,Marion,127,0,17,Republican,750074492,Lindell Shumake,35166,(null)
State House,State Representative - District 5,0,29,211005,0,Monroe,137,0,5,Democratic,750074491,C. LeRoy Deichman,35167,(null)
State House,State Representative - District 5,0,29,211005,0,Monroe,137,0,5,Republican,750074492,Lindell Shumake,35168,(null)
State House,State Representative - District 5,0,29,211005,0,Shelby,205,0,7,Democratic,750074491,C. LeRoy Deichman,35169,(null)
State House,State Representative - District 5,0,29,211005,0,Shelby,205,0,7,Republican,750074492,Lindell Shumake,35170,(null)
State House,State Representative - District 6,0,27,211041,0,Linn,115,0,3,Democratic,750074343,Robert Harrington,35171,(null)
State House,State Representative - District 6,0,27,211041,0,Linn,115,0,3,Republican,750074344,Tim Remole,35172,(null)
State House,State Representative - District 6,0,27,211041,0,Macon,121,0,12,Democratic,750074343,Robert Harrington,35173,(null)
State House,State Representative - District 6,0,27,211041,0,Macon,121,0,12,Republican,750074344,Tim Remole,35174,(null)
State House,State Representative - District 6,0,27,211041,0,Randolph,175,0,12,Democratic,750074343,Robert Harrington,35175,(null)
State House,State Representative - District 6,0,27,211041,0,Randolph,175,0,12,Republican,750074344,Tim Remole,35176,(null)
State House,State Representative - District 7,0,35,105534,0,Grundy,079,0,10,Republican,750074493,Mike Lair,35177,(null)
State House,State Representative - District 7,0,35,105534,0,Linn,115,0,13,Republican,750074493,Mike Lair,35178,(null)
State House,State Representative - District 7,0,35,105534,0,Livingston,117,0,12,Republican,750074493,Mike Lair,35179,(null)
State House,State Representative - District 8,0,24,281468,0,Caldwell,025,0,11,Democratic,750074427,Ted Rights,35180,(null)
State House,State Representative - District 8,0,24,281468,0,Caldwell,025,0,11,Republican,750074428,James W. (Jim) Neely,35181,(null)
State House,State Representative - District 8,0,24,281468,0,Clay,047,0,4,Democratic,750074427,Ted Rights,35182,(null)
State House,State Representative - District 8,0,24,281468,0,Clay,047,0,4,Republican,750074428,James W. (Jim) Neely,35183,(null)
State House,State Representative - District 8,0,24,281468,0,Clinton,049,0,7,Democratic,750074427,Ted Rights,35184,(null)
State House,State Representative - District 8,0,24,281468,0,Clinton,049,0,7,Republican,750074428,James W. (Jim) Neely,35185,(null)
State House,State Representative - District 8,0,24,281468,0,Ray,177,0,2,Democratic,750074427,Ted Rights,35186,(null)
State House,State Representative - District 8,0,24,281468,0,Ray,177,0,2,Republican,750074428,James W. (Jim) Neely,35187,(null)
State House,State Representative - District 9,0,31,70377,0,Andrew,003,0,19,Republican,750074601,Delus Johnson,35188,(null)
State House,State Representative - District 9,0,31,70377,0,Buchanan,021,0,12,Republican,750074601,Delus Johnson,35189,(null)
State House,State Representative - District 10,0,12,35190,0,Buchanan,021,0,12,Democratic,750074345,Pat Conway,35190,(null)
State House,State Representative - District 11,0,21,70383,0,Buchanan,021,0,15,Republican,750074429,Galen Higdon, Jr.,35191,(null)
State House,State Representative - District 11,0,21,70383,0,Platte,165,0,6,Republican,750074429,Galen Higdon, Jr.,35192,(null)
State House,State Representative - District 12,0,18,140778,0,Clay,047,0,10,Democratic,750074527,Sandy Van Wagner,35193,(null)
State House,State Representative - District 12,0,18,140778,0,Clay,047,0,10,Republican,750074528,Kenneth Wilson,35194,(null)
State House,State Representative - District 12,0,18,140778,0,Platte,165,0,8,Democratic,750074527,Sandy Van Wagner,35195,(null)
State House,State Representative - District 12,0,18,140778,0,Platte,165,0,8,Republican,750074528,Kenneth Wilson,35196,(null)
Ballot Issues,Constitutional Amendment 3,0,3327,4295364,4295480,Buchanan,021,0,27,Ballot Issues,750006199,Constitutional Amendment 3,36934,36935
State House,State Representative - District 13,0,14,35197,0,Platte,165,0,14,Republican,750074494,Nick Marshall,35197,(null)
State House,State Representative - District 14,0,16,140798,0,Clay,047,0,2,Democratic,750074431,Stephanie Isaacson,35198,(null)
State House,State Representative - District 14,0,16,140798,0,Clay,047,0,2,Republican,750074430,Kevin Corlew,35199,(null)
State House,State Representative - District 14,0,16,140798,0,Platte,165,0,14,Democratic,750074431,Stephanie Isaacson,35200,(null)
State House,State Representative - District 14,0,16,140798,0,Platte,165,0,14,Republican,750074430,Kevin Corlew,35201,(null)
State House,State Representative - District 15,0,16,35202,0,Clay,047,0,16,Democratic,750074570,Jon Carpenter,35202,(null)
State House,State Representative - District 16,0,16,35203,0,Clay,047,0,16,Republican,750074571,Noel J Shull,35203,(null)
